categ_id (catagory),default_code,description,combined,PackID,Sequence,Length 1,Width 1,Height 1,Weight 1
Finished Goods,RPP-3881 - B,"Panel Mover with 8"" Poly Casters, all swivel, and 3 45"" uprights with Brakes","[RPP-3881 - B] Panel Mover with 8"" Poly Casters, all swivel, and 3 45"" uprights with Brakes",,2,16,13,10,28
Finished Goods,RPP-3881 - B,"Panel Mover with 8"" Poly Casters, all swivel, and 3 45"" uprights with Brakes","[RPP-3881 - B] Panel Mover with 8"" Poly Casters, all swivel, and 3 45"" uprights with Brakes",,3,50,40,4,35
Finished Goods,RPP-3881US,"Panel Mover with 8"" Poly Casters, all swivel, and 3 45"" uprights","[RPP-3881US] Panel Mover with 8"" Poly Casters, all swivel, and 3 45"" uprights",,1,40,28,6,65
Finished Goods,RPP-3881US,"Panel Mover with 8"" Poly Casters, all swivel, and 3 45"" uprights","[RPP-3881US] Panel Mover with 8"" Poly Casters, all swivel, and 3 45"" uprights",,2,16,13,10,28
Finished Goods,RPP-3881US,"Panel Mover with 8"" Poly Casters, all swivel, and 3 45"" uprights","[RPP-3881US] Panel Mover with 8"" Poly Casters, all swivel, and 3 45"" uprights",,3,50,40,4,35
Finished Goods,RPP-3882,"Panel Mover with 8"" Poly Casters, all swivel, and 2 standard uprights","[RPP-3882] Panel Mover with 8"" Poly Casters, all swivel, and 2 standard uprights",,1,42,31,6,57
Finished Goods,RPP-3882,"Panel Mover with 8"" Poly Casters, all swivel, and 2 standard uprights","[RPP-3882] Panel Mover with 8"" Poly Casters, all swivel, and 2 standard uprights",,2,16,13,10,28
Finished Goods,RPP-3882 - B,"Panel Mover with 8"" Poly Casters, all swivel, and 2 standard uprights with Brakes","[RPP-3882 - B] Panel Mover with 8"" Poly Casters, all swivel, and 2 standard uprights with Brakes",,1,42,31,6,57
Finished Goods,RPP-3882 - B,"Panel Mover with 8"" Poly Casters, all swivel, and 2 standard uprights with Brakes","[RPP-3882 - B] Panel Mover with 8"" Poly Casters, all swivel, and 2 standard uprights with Brakes",,2,16,13,10,28
Finished Goods,RPP-3885 - B,"Panel Mover with 8"" Poly Casters, all swivel, and 2 45"" uprights with Brakes","[RPP-3885 - B] Panel Mover with 8"" Poly Casters, all swivel, and 2 45"" uprights with Brakes",,1,40,28,6,65
Finished Goods,RPP-3885 - B,"Panel Mover with 8"" Poly Casters, all swivel, and 2 45"" uprights with Brakes","[RPP-3885 - B] Panel Mover with 8"" Poly Casters, all swivel, and 2 45"" uprights with Brakes",,2,16,13,10,24
Finished Goods,RPP-3885 - B,"Panel Mover with 8"" Poly Casters, all swivel, and 2 45"" uprights with Brakes","[RPP-3885 - B] Panel Mover with 8"" Poly Casters, all swivel, and 2 45"" uprights with Brakes",,3,50,40,4,35
Finished Goods,RPP-3887,"3800 frame with four 8"" swivel casters, no uprights","[RPP-3887] 3800 frame with four 8"" swivel casters, no uprights",,1,40,28,6,65
Finished Goods,RPP-3887,"3800 frame with four 8"" swivel casters, no uprights","[RPP-3887] 3800 frame with four 8"" swivel casters, no uprights",,2,16,13,10,24
Finished Goods,RPP-3887 - B,"3800 frame with four 8"" swivel casters, no uprights with Brakes","[RPP-3887 - B] 3800 frame with four 8"" swivel casters, no uprights with Brakes",,1,40,28,6,65
Finished Goods,RPP-3887 - B,"3800 frame with four 8"" swivel casters, no uprights with Brakes","[RPP-3887 - B] 3800 frame with four 8"" swivel casters, no uprights with Brakes",,2,16,13,10,24
Finished Goods,RPP-3897,"3800 with 8"" Air Free 2 swivel with brakes, 2 fixed , & 3 std uprights","[RPP-3897] 3800 with 8"" Air Free 2 swivel with brakes, 2 fixed , & 3 std uprights",,1,40,28,6,65
Finished Goods,RPP-3897,"3800 with 8"" Air Free 2 swivel with brakes, 2 fixed , & 3 std uprights","[RPP-3897] 3800 with 8"" Air Free 2 swivel with brakes, 2 fixed , & 3 std uprights",,2,16,13,10,24
Finished Goods,RPP-3898,"Panel Mover 8"" air free all swivel 3 std uprights","[RPP-3898] Panel Mover 8"" air free all swivel 3 std uprights",,1,40,28,6,65
Finished Goods,RPP-3898,"Panel Mover 8"" air free all swivel 3 std uprights","[RPP-3898] Panel Mover 8"" air free all swivel 3 std uprights",,2,16,13,10,24
Finished Goods,RPP-2020,"2.5"" Caster for 2000 Desk Lift, set of 4","[RPP-2020] 2.5"" Caster for 2000 Desk Lift, set of 4",,1,10,12,14,4
Finished Goods,RPP-2020,"2.5"" Caster for 2000 Desk Lift, set of 4","[RPP-2020] 2.5"" Caster for 2000 Desk Lift, set of 4",,2,10,12,14,4
Finished Goods,RPP-2020,"2.5"" Caster for 2000 Desk Lift, set of 4","[RPP-2020] 2.5"" Caster for 2000 Desk Lift, set of 4",,3,10,12,14,4
Finished Goods,RPP-2020,"2.5"" Caster for 2000 Desk Lift, set of 4","[RPP-2020] 2.5"" Caster for 2000 Desk Lift, set of 4",,4,10,12,14,4
Finished Goods,RPP-2330,"3"" Caster for 2300 Desk Lift, set of 4","[RPP-2330] 3"" Caster for 2300 Desk Lift, set of 4",,1,10,12,14,4
Finished Goods,RPP-2330,"3"" Caster for 2300 Desk Lift, set of 4","[RPP-2330] 3"" Caster for 2300 Desk Lift, set of 4",,2,10,12,14,4
Finished Goods,RPP-2330,"3"" Caster for 2300 Desk Lift, set of 4","[RPP-2330] 3"" Caster for 2300 Desk Lift, set of 4",,3,10,12,14,4
Finished Goods,RPP-2330,"3"" Caster for 2300 Desk Lift, set of 4","[RPP-2330] 3"" Caster for 2300 Desk Lift, set of 4",,4,10,12,14,4
Finished Goods,RPP-3535,"3.5"" Caster for 3500 Desk Lift, set of 4","[RPP-3535] 3.5"" Caster for 3500 Desk Lift, set of 4",,1,10,12,14,4
Finished Goods,RPP-3535,"3.5"" Caster for 3500 Desk Lift, set of 4","[RPP-3535] 3.5"" Caster for 3500 Desk Lift, set of 4",,2,10,12,14,4
Finished Goods,RPP-3535,"3.5"" Caster for 3500 Desk Lift, set of 4","[RPP-3535] 3.5"" Caster for 3500 Desk Lift, set of 4",,3,10,12,14,4
Finished Goods,RPP-3535,"3.5"" Caster for 3500 Desk Lift, set of 4","[RPP-3535] 3.5"" Caster for 3500 Desk Lift, set of 4",,4,10,12,14,4
Finished Goods,RPP-4040,"4"" Caster for Desk Lift, set of 4","[RPP-4040] 4"" Caster for Desk Lift, set of 4",,1,10,12,14,4
Finished Goods,RPP-4040,"4"" Caster for Desk Lift, set of 4","[RPP-4040] 4"" Caster for Desk Lift, set of 4",,2,10,12,14,4
Finished Goods,RPP-4040,"4"" Caster for Desk Lift, set of 4","[RPP-4040] 4"" Caster for Desk Lift, set of 4",,3,10,12,14,4
Finished Goods,RPP-4040,"4"" Caster for Desk Lift, set of 4","[RPP-4040] 4"" Caster for Desk Lift, set of 4",,4,10,12,14,4
